cpp_line	cpp_opcode	cpp_value	cpp_status	cpp_connection	rust_const	notes
1568	SMSG_INITIALIZE_FACTIONS	0x2724	STATUS_NEVER	CONNECTION_TYPE_INSTANCE	InitializeFactions	-
1569	SMSG_INITIAL_SETUP	0x2580	STATUS_NEVER	CONNECTION_TYPE_INSTANCE	InitialSetup	-
1570	SMSG_INIT_WORLD_STATES	0x2746	STATUS_NEVER	CONNECTION_TYPE_INSTANCE	InitWorldStates	-
1571	SMSG_INSPECT_HONOR_STATS	0x2933	STATUS_NEVER	CONNECTION_TYPE_REALM	InspectHonorStats	-
1572	SMSG_INSPECT_PVP	0x2722	STATUS_UNHANDLED	CONNECTION_TYPE_REALM	InspectPvp	-
1573	SMSG_INSPECT_RESULT	0x2631	STATUS_NEVER	CONNECTION_TYPE_INSTANCE	InspectResult	-
1574	SMSG_INSTANCE_ENCOUNTER_CHANGE_PRIORITY	0x27B2	STATUS_NEVER	CONNECTION_TYPE_INSTANCE	InstanceEncounterChangePriority	-
1575	SMSG_INSTANCE_ENCOUNTER_DISENGAGE_UNIT	0x27B1	STATUS_NEVER	CONNECTION_TYPE_INSTANCE	InstanceEncounterDisengageUnit	-
1576	SMSG_INSTANCE_ENCOUNTER_END	0x27BA	STATUS_NEVER	CONNECTION_TYPE_INSTANCE	InstanceEncounterEnd	-
1577	SMSG_INSTANCE_ENCOUNTER_ENGAGE_UNIT	0x27B0	STATUS_NEVER	CONNECTION_TYPE_INSTANCE	InstanceEncounterEngageUnit	-
1578	SMSG_INSTANCE_ENCOUNTER_GAIN_COMBAT_RESURRECTION_CHARGE	0x27BC	STATUS_NEVER	CONNECTION_TYPE_INSTANCE	InstanceEncounterGainCombatResurrectionCharge	-
1579	SMSG_INSTANCE_ENCOUNTER_IN_COMBAT_RESURRECTION	0x27BB	STATUS_NEVER	CONNECTION_TYPE_INSTANCE	InstanceEncounterInCombatResurrection	-
1580	SMSG_INSTANCE_ENCOUNTER_OBJECTIVE_COMPLETE	0x27B5	STATUS_UNHANDLED	CONNECTION_TYPE_INSTANCE	InstanceEncounterObjectiveComplete	-
1581	SMSG_INSTANCE_ENCOUNTER_OBJECTIVE_START	0x27B4	STATUS_UNHANDLED	CONNECTION_TYPE_INSTANCE	InstanceEncounterObjectiveStart	-
1582	SMSG_INSTANCE_ENCOUNTER_OBJECTIVE_UPDATE	0x27B9	STATUS_UNHANDLED	CONNECTION_TYPE_INSTANCE	InstanceEncounterObjectiveUpdate	-
1583	SMSG_INSTANCE_ENCOUNTER_PHASE_SHIFT_CHANGED	0x27BD	STATUS_UNHANDLED	CONNECTION_TYPE_INSTANCE	InstanceEncounterPhaseShiftChanged	-
1584	SMSG_INSTANCE_ENCOUNTER_START	0x27B6	STATUS_NEVER	CONNECTION_TYPE_INSTANCE	InstanceEncounterStart	-
1585	SMSG_INSTANCE_ENCOUNTER_TIMER_START	0x27B3	STATUS_UNHANDLED	CONNECTION_TYPE_INSTANCE	InstanceEncounterTimerStart	-
1586	SMSG_INSTANCE_ENCOUNTER_UPDATE_ALLOW_RELEASE_IN_PROGRESS	0x27B8	STATUS_UNHANDLED	CONNECTION_TYPE_INSTANCE	InstanceEncounterUpdateAllowReleaseInProgress	-
1587	SMSG_INSTANCE_ENCOUNTER_UPDATE_SUPPRESS_RELEASE	0x27B7	STATUS_UNHANDLED	CONNECTION_TYPE_INSTANCE	InstanceEncounterUpdateSuppressRelease	-
1588	SMSG_INSTANCE_GROUP_SIZE_CHANGED	0x26FA	STATUS_UNHANDLED	CONNECTION_TYPE_REALM	InstanceGroupSizeChanged	-
1589	SMSG_INSTANCE_INFO	0x2634	STATUS_NEVER	CONNECTION_TYPE_REALM	InstanceInfo	-
1590	SMSG_INSTANCE_RESET	0x2686	STATUS_NEVER	CONNECTION_TYPE_REALM	InstanceReset	-
1591	SMSG_INSTANCE_RESET_FAILED	0x2687	STATUS_NEVER	CONNECTION_TYPE_REALM	InstanceResetFailed	-
1592	SMSG_INSTANCE_SAVE_CREATED	0x2780	STATUS_NEVER	CONNECTION_TYPE_REALM	InstanceSaveCreated	-
1593	SMSG_INTERRUPT_POWER_REGEN	0x2C56	STATUS_NEVER	CONNECTION_TYPE_INSTANCE	InterruptPowerRegen	-
1594	SMSG_INVALIDATE_PAGE_TEXT	0x2918	STATUS_UNHANDLED	CONNECTION_TYPE_REALM	InvalidatePageText	-
1595	SMSG_INVALIDATE_PLAYER	0x2FFF	STATUS_NEVER	CONNECTION_TYPE_REALM	InvalidatePlayer	-
1596	SMSG_INVALID_PROMOTION_CODE	0x2753	STATUS_UNHANDLED	CONNECTION_TYPE_REALM	InvalidPromotionCode	-
1597	SMSG_INVENTORY_CHANGE_FAILURE	0x2DA5	STATUS_NEVER	CONNECTION_TYPE_REALM	InventoryChangeFailure	-
1598	SMSG_INVENTORY_FIXUP_COMPLETE	0x2815	STATUS_UNHANDLED	CONNECTION_TYPE_REALM	InventoryFixupComplete	-
1599	SMSG_INVENTORY_FULL_OVERFLOW	0x2826	STATUS_NEVER	CONNECTION_TYPE_REALM	InventoryFullOverflow	-
1600	SMSG_ISLAND_AZERITE_GAIN	0x275C	STATUS_UNHANDLED	CONNECTION_TYPE_REALM	IslandAzeriteGain	-
1601	SMSG_ISLAND_COMPLETE	0x275D	STATUS_UNHANDLED	CONNECTION_TYPE_REALM	IslandComplete	-
1602	SMSG_IS_QUEST_COMPLETE_RESPONSE	0x2A84	STATUS_UNHANDLED	CONNECTION_TYPE_REALM	IsQuestCompleteResponse	-
1603	SMSG_ITEM_CHANGED	0x26EB	STATUS_UNHANDLED	CONNECTION_TYPE_REALM	ItemChanged	-
1604	SMSG_ITEM_COOLDOWN	0x27C8	STATUS_NEVER	CONNECTION_TYPE_REALM	ItemCooldown	-
1605	SMSG_ITEM_ENCHANT_TIME_UPDATE	0x2755	STATUS_NEVER	CONNECTION_TYPE_INSTANCE	ItemEnchantTimeUpdate	-
1606	SMSG_ITEM_EXPIRE_PURCHASE_REFUND	0x259C	STATUS_NEVER	CONNECTION_TYPE_INSTANCE	ItemExpirePurchaseRefund	-
1607	SMSG_ITEM_INTERACTION_COMPLETE	0xBADD	STATUS_UNHANDLED	CONNECTION_TYPE_REALM	-	missing_rust_opcode_constant
1608	SMSG_ITEM_PURCHASE_REFUND_RESULT	0x259A	STATUS_NEVER	CONNECTION_TYPE_INSTANCE	ItemPurchaseRefundResult	-
1609	SMSG_ITEM_PUSH_RESULT	0x2623	STATUS_NEVER	CONNECTION_TYPE_REALM	ItemPushResult	-
1610	SMSG_ITEM_TIME_UPDATE	0x2754	STATUS_NEVER	CONNECTION_TYPE_REALM	ItemTimeUpdate	-
1611	SMSG_KICK_REASON	0x2689	STATUS_UNHANDLED	CONNECTION_TYPE_REALM	KickReason	-
1612	SMSG_LATENCY_REPORT_PING	0x2884	STATUS_UNHANDLED	CONNECTION_TYPE_REALM	LatencyReportPing	-
1613	SMSG_LEARNED_SPELLS	0x2C4A	STATUS_NEVER	CONNECTION_TYPE_INSTANCE	LearnedSpells	-
1614	SMSG_LEARN_PVP_TALENT_FAILED	0x25D4	STATUS_NEVER	CONNECTION_TYPE_REALM	LearnPvpTalentFailed	-
1615	SMSG_LEARN_TALENT_FAILED	0x25D3	STATUS_NEVER	CONNECTION_TYPE_REALM	LearnTalentFailed	-
1616	SMSG_LEGACY_LOOT_RULES	0x282B	STATUS_UNHANDLED	CONNECTION_TYPE_REALM	LegacyLootRules	-
1617	SMSG_LEVEL_LINKING_RESULT	0xBADD	STATUS_UNHANDLED	CONNECTION_TYPE_REALM	-	missing_rust_opcode_constant
1618	SMSG_LEVEL_UP_INFO	0x26E9	STATUS_NEVER	CONNECTION_TYPE_REALM	LevelUpInfo	-
1619	SMSG_LFG_BOOT_PLAYER	0x2A35	STATUS_NEVER	CONNECTION_TYPE_REALM	LfgBootPlayer	-
1620	SMSG_LFG_DISABLED	0x2A33	STATUS_NEVER	CONNECTION_TYPE_REALM	LfgDisabled	-
1621	SMSG_LFG_EXPAND_SEARCH_PROMPT	0x2A3B	STATUS_UNHANDLED	CONNECTION_TYPE_REALM	LfgExpandSearchPrompt	-
1622	SMSG_LFG_INSTANCE_SHUTDOWN_COUNTDOWN	0x2A25	STATUS_UNHANDLED	CONNECTION_TYPE_REALM	LfgInstanceShutdownCountdown	-
1623	SMSG_LFG_JOIN_RESULT	0x2A1C	STATUS_NEVER	CONNECTION_TYPE_REALM	LfgJoinResult	-
1624	SMSG_LFG_LIST_APPLICANT_LIST_UPDATE	0x2A2B	STATUS_UNHANDLED	CONNECTION_TYPE_REALM	LfgListApplicantListUpdate	-
1625	SMSG_LFG_LIST_APPLICATION_STATUS_UPDATE	0x2A28	STATUS_UNHANDLED	CONNECTION_TYPE_REALM	LfgListApplicationStatusUpdate	-
1626	SMSG_LFG_LIST_APPLY_TO_GROUP_RESULT	0x2A29	STATUS_UNHANDLED	CONNECTION_TYPE_REALM	LfgListApplyToGroupResult	-
1627	SMSG_LFG_LIST_JOIN_RESULT	0x2A1D	STATUS_UNHANDLED	CONNECTION_TYPE_REALM	LfgListJoinResult	-
1628	SMSG_LFG_LIST_SEARCH_RESULTS	0x2A1E	STATUS_UNHANDLED	CONNECTION_TYPE_REALM	LfgListSearchResults	-
1629	SMSG_LFG_LIST_SEARCH_RESULTS_UPDATE	0x2A2C	STATUS_UNHANDLED	CONNECTION_TYPE_REALM	LfgListSearchResultsUpdate	-
1630	SMSG_LFG_LIST_SEARCH_STATUS	0x2A1F	STATUS_UNHANDLED	CONNECTION_TYPE_REALM	LfgListSearchStatus	-
1631	SMSG_LFG_LIST_UPDATE_BLACKLIST	0x2A2A	STATUS_UNHANDLED	CONNECTION_TYPE_REALM	LfgListUpdateBlacklist	-
1632	SMSG_LFG_LIST_UPDATE_EXPIRATION	0x2A27	STATUS_UNHANDLED	CONNECTION_TYPE_REALM	LfgListUpdateExpiration	-
1633	SMSG_LFG_LIST_UPDATE_STATUS	0x2A26	STATUS_UNHANDLED	CONNECTION_TYPE_REALM	LfgListUpdateStatus	-
1634	SMSG_LFG_OFFER_CONTINUE	0x2A34	STATUS_NEVER	CONNECTION_TYPE_REALM	LfgOfferContinue	-
1635	SMSG_LFG_PARTY_INFO	0x2A36	STATUS_NEVER	CONNECTION_TYPE_INSTANCE	LfgPartyInfo	-
1636	SMSG_LFG_PLAYER_INFO	0x2A37	STATUS_NEVER	CONNECTION_TYPE_INSTANCE	LfgPlayerInfo	-
1637	SMSG_LFG_PLAYER_REWARD	0x2A38	STATUS_NEVER	CONNECTION_TYPE_REALM	LfgPlayerReward	-
1638	SMSG_LFG_PROPOSAL_UPDATE	0x2A2D	STATUS_NEVER	CONNECTION_TYPE_REALM	LfgProposalUpdate	-
1639	SMSG_LFG_QUEUE_STATUS	0x2A20	STATUS_NEVER	CONNECTION_TYPE_REALM	LfgQueueStatus	-
1640	SMSG_LFG_READY_CHECK_RESULT	0x2A3A	STATUS_UNHANDLED	CONNECTION_TYPE_REALM	LfgReadyCheckResult	-
1641	SMSG_LFG_READY_CHECK_UPDATE	0x2A22	STATUS_UNHANDLED	CONNECTION_TYPE_REALM	LfgReadyCheckUpdate	-
1642	SMSG_LFG_ROLE_CHECK_UPDATE	0x2A21	STATUS_NEVER	CONNECTION_TYPE_REALM	LfgRoleCheckUpdate	-
1643	SMSG_LFG_SLOT_INVALID	0x2A30	STATUS_UNHANDLED	CONNECTION_TYPE_REALM	LfgSlotInvalid	-
1644	SMSG_LFG_TELEPORT_DENIED	0x2A32	STATUS_NEVER	CONNECTION_TYPE_REALM	LfgTeleportDenied	-
1645	SMSG_LFG_UPDATE_STATUS	0x2A24	STATUS_NEVER	CONNECTION_TYPE_REALM	LfgUpdateStatus	-
1646	SMSG_LF_GUILD_APPLICANT_LIST_CHANGED	0x29D6	STATUS_UNHANDLED	CONNECTION_TYPE_REALM	LfGuildApplicantListChanged	-
1647	SMSG_LF_GUILD_APPLICATIONS	0x29D2	STATUS_UNHANDLED	CONNECTION_TYPE_REALM	LfGuildApplications	-
1648	SMSG_LF_GUILD_APPLICATIONS_LIST_CHANGED	0x29D7	STATUS_UNHANDLED	CONNECTION_TYPE_REALM	LfGuildApplicationsListChanged	-
1649	SMSG_LF_GUILD_BROWSE	0x29CF	STATUS_UNHANDLED	CONNECTION_TYPE_REALM	LfGuildBrowse	-
1650	SMSG_LF_GUILD_COMMAND_RESULT	0x29D1	STATUS_UNHANDLED	CONNECTION_TYPE_REALM	LfGuildCommandResult	-
1651	SMSG_LF_GUILD_POST	0x29CE	STATUS_UNHANDLED	CONNECTION_TYPE_REALM	LfGuildPost	-
1652	SMSG_LF_GUILD_RECRUITS	0x29D0	STATUS_UNHANDLED	CONNECTION_TYPE_REALM	LfGuildRecruits	-
1653	SMSG_LIVE_REGION_ACCOUNT_RESTORE_RESULT	0x2772	STATUS_UNHANDLED	CONNECTION_TYPE_REALM	LiveRegionAccountRestoreResult	-
1654	SMSG_LIVE_REGION_CHARACTER_COPY_RESULT	0x2771	STATUS_UNHANDLED	CONNECTION_TYPE_REALM	LiveRegionCharacterCopyResult	-
1655	SMSG_LIVE_REGION_GET_ACCOUNT_CHARACTER_LIST_RESULT	0x2766	STATUS_UNHANDLED	CONNECTION_TYPE_REALM	LiveRegionGetAccountCharacterListResult	-
1656	SMSG_LIVE_REGION_KEY_BINDINGS_COPY_RESULT	0xBADD	STATUS_UNHANDLED	CONNECTION_TYPE_REALM	-	missing_rust_opcode_constant
1657	SMSG_LOAD_CUF_PROFILES	0x25BC	STATUS_NEVER	CONNECTION_TYPE_INSTANCE	LoadCufProfiles	-
1658	SMSG_LOAD_EQUIPMENT_SET	0x270E	STATUS_NEVER	CONNECTION_TYPE_INSTANCE	LoadEquipmentSet	-
1659	SMSG_LOBBY_MATCHMAKER_PARTY_INFO	0x288E	STATUS_UNHANDLED	CONNECTION_TYPE_REALM	LobbyMatchmakerPartyInfo	-
1660	SMSG_LOBBY_MATCHMAKER_PARTY_INVITE_REJECTED	0x288F	STATUS_UNHANDLED	CONNECTION_TYPE_REALM	LobbyMatchmakerPartyInviteRejected	-
1661	SMSG_LOBBY_MATCHMAKER_RECEIVE_INVITE	0x2890	STATUS_UNHANDLED	CONNECTION_TYPE_REALM	LobbyMatchmakerReceiveInvite	-
1662	SMSG_LOGIN_SET_TIME_SPEED	0x270D	STATUS_NEVER	CONNECTION_TYPE_INSTANCE	LoginSetTimeSpeed	-
1663	SMSG_LOGIN_VERIFY_WORLD	0x2597	STATUS_NEVER	CONNECTION_TYPE_INSTANCE	LoginVerifyWorld	-
1664	SMSG_LOGOUT_CANCEL_ACK	0x2685	STATUS_NEVER	CONNECTION_TYPE_INSTANCE	LogoutCancelAck	-
1665	SMSG_LOGOUT_COMPLETE	0x2684	STATUS_NEVER	CONNECTION_TYPE_REALM	LogoutComplete	-
1666	SMSG_LOGOUT_RESPONSE	0x2683	STATUS_NEVER	CONNECTION_TYPE_INSTANCE	LogoutResponse	-
1667	SMSG_LOG_XP_GAIN	0x26E5	STATUS_NEVER	CONNECTION_TYPE_REALM	LogXpGain	-
1668	SMSG_LOOT_ALL_PASSED	0x2621	STATUS_NEVER	CONNECTION_TYPE_INSTANCE	LootAllPassed	-
1669	SMSG_LOOT_LIST	0x2741	STATUS_NEVER	CONNECTION_TYPE_INSTANCE	LootList	-
1670	SMSG_LOOT_MONEY_NOTIFY	0x261C	STATUS_NEVER	CONNECTION_TYPE_INSTANCE	LootMoneyNotify	-
1671	SMSG_LOOT_RELEASE	0x261B	STATUS_NEVER	CONNECTION_TYPE_INSTANCE	LootRelease	-
1672	SMSG_LOOT_RELEASE_ALL	0x261A	STATUS_NEVER	CONNECTION_TYPE_INSTANCE	LootReleaseAll	-
1673	SMSG_LOOT_REMOVED	0x2615	STATUS_NEVER	CONNECTION_TYPE_INSTANCE	LootRemoved	-
1674	SMSG_LOOT_RESPONSE	0x2614	STATUS_NEVER	CONNECTION_TYPE_INSTANCE	LootResponse	-
1675	SMSG_LOOT_ROLL	0x261E	STATUS_NEVER	CONNECTION_TYPE_INSTANCE	LootRoll	-
1676	SMSG_LOOT_ROLLS_COMPLETE	0x2620	STATUS_NEVER	CONNECTION_TYPE_INSTANCE	LootRollsComplete	-
1677	SMSG_LOOT_ROLL_WON	0x2622	STATUS_NEVER	CONNECTION_TYPE_INSTANCE	LootRollWon	-
1678	SMSG_LOSS_OF_CONTROL_AURA_UPDATE	0x2670	STATUS_UNHANDLED	CONNECTION_TYPE_REALM	LossOfControlAuraUpdate	-
1679	SMSG_MAIL_COMMAND_RESULT	0x263B	STATUS_NEVER	CONNECTION_TYPE_REALM	MailCommandResult	-
1680	SMSG_MAIL_LIST_RESULT	0x2756	STATUS_NEVER	CONNECTION_TYPE_REALM	MailListResult	-
1681	SMSG_MAIL_QUERY_NEXT_TIME_RESULT	0x2757	STATUS_NEVER	CONNECTION_TYPE_REALM	MailQueryNextTimeResult	-
1682	SMSG_MAP_OBJECTIVES_INIT	0x2950	STATUS_UNHANDLED	CONNECTION_TYPE_REALM	MapObjectivesInit	-
1683	SMSG_MAP_OBJ_EVENTS	0x25C6	STATUS_UNHANDLED	CONNECTION_TYPE_REALM	MapObjEvents	-
1684	SMSG_MASTER_LOOT_CANDIDATE_LIST	0x261F	STATUS_NEVER	CONNECTION_TYPE_INSTANCE	MasterLootCandidateList	-
1685	SMSG_MEETING_STONE_FAILED	0xBADD	STATUS_UNHANDLED	CONNECTION_TYPE_INSTANCE	-	missing_rust_opcode_constant
1686	SMSG_MESSAGE_BOX	0x2576	STATUS_UNHANDLED	CONNECTION_TYPE_REALM	MessageBox	-
1687	SMSG_MINIMAP_PING	0x26CE	STATUS_NEVER	CONNECTION_TYPE_REALM	MinimapPing	-
1688	SMSG_MIRROR_IMAGE_COMPONENTED_DATA	0x2C14	STATUS_NEVER	CONNECTION_TYPE_REALM	MirrorImageComponentedData	-
1689	SMSG_MIRROR_IMAGE_CREATURE_DATA	0x2C13	STATUS_NEVER	CONNECTION_TYPE_REALM	MirrorImageCreatureData	-
1690	SMSG_MISSILE_CANCEL	0x25C7	STATUS_NEVER	CONNECTION_TYPE_REALM	MissileCancel	-
1691	SMSG_MODIFY_COOLDOWN	0x2768	STATUS_NEVER	CONNECTION_TYPE_INSTANCE	ModifyCooldown	-
1692	SMSG_MOTD	0x2BAF	STATUS_NEVER	CONNECTION_TYPE_REALM	Motd	-
1693	SMSG_MOUNT_RESULT	0x257B	represented-partial	CONNECTION_TYPE_INSTANCE	MountResult	#NEXT.R8.ENTITIES.1019
1694	SMSG_MOVEMENT_ENFORCEMENT_ALERT	0x2847	STATUS_UNHANDLED	CONNECTION_TYPE_INSTANCE	MovementEnforcementAlert	-
1695	SMSG_MOVE_ADD_IMPULSE	0xBADD	STATUS_UNHANDLED	CONNECTION_TYPE_INSTANCE	-	missing_rust_opcode_constant
1696	SMSG_MOVE_APPLY_INERTIA	0x2E2E	STATUS_UNHANDLED	CONNECTION_TYPE_INSTANCE	MoveApplyInertia	-
1697	SMSG_MOVE_APPLY_MOVEMENT_FORCE	0x2E15	STATUS_NEVER	CONNECTION_TYPE_INSTANCE	MoveApplyMovementForce	-
1698	SMSG_MOVE_DISABLE_COLLISION	0x2E11	STATUS_NEVER	CONNECTION_TYPE_INSTANCE	MoveDisableCollision	-
1699	SMSG_MOVE_DISABLE_DOUBLE_JUMP	0x2DFD	STATUS_NEVER	CONNECTION_TYPE_INSTANCE	MoveDisableDoubleJump	-
1700	SMSG_MOVE_DISABLE_INERTIA	0x2E0F	STATUS_NEVER	CONNECTION_TYPE_INSTANCE	MoveDisableInertia	-
1701	SMSG_MOVE_DISABLE_GRAVITY	0x2E0D	STATUS_NEVER	CONNECTION_TYPE_INSTANCE	MoveDisableGravity	-
1702	SMSG_MOVE_DISABLE_TRANSITION_BETWEEN_SWIM_AND_FLY	0x2E0C	STATUS_NEVER	CONNECTION_TYPE_INSTANCE	MoveEnableTransitionBetweenSwimAndFly	-
1703	SMSG_MOVE_ENABLE_COLLISION	0x2E12	STATUS_NEVER	CONNECTION_TYPE_INSTANCE	MoveEnableCollision	-
1704	SMSG_MOVE_ENABLE_DOUBLE_JUMP	0x2DFC	STATUS_NEVER	CONNECTION_TYPE_INSTANCE	MoveEnableDoubleJump	-
1705	SMSG_MOVE_ENABLE_INERTIA	0x2E10	STATUS_NEVER	CONNECTION_TYPE_INSTANCE	MoveEnableInertia	-
1706	SMSG_MOVE_ENABLE_GRAVITY	0x2E0E	STATUS_NEVER	CONNECTION_TYPE_INSTANCE	MoveEnableGravity	-
1707	SMSG_MOVE_ENABLE_TRANSITION_BETWEEN_SWIM_AND_FLY	0x2E0B	STATUS_NEVER	CONNECTION_TYPE_INSTANCE	MoveDisableTransitionBetweenSwimAndFly	-
1708	SMSG_MOVE_KNOCK_BACK	0x2E03	STATUS_NEVER	CONNECTION_TYPE_INSTANCE	MoveKnockBack	-
1709	SMSG_MOVE_REMOVE_INERTIA	0x2E2F	STATUS_UNHANDLED	CONNECTION_TYPE_INSTANCE	MoveRemoveInertia	-
1710	SMSG_MOVE_REMOVE_MOVEMENT_FORCE	0x2E16	STATUS_NEVER	CONNECTION_TYPE_INSTANCE	MoveRemoveMovementForce	-
1711	SMSG_MOVE_ROOT	0x2DF9	STATUS_NEVER	CONNECTION_TYPE_INSTANCE	MoveRoot	-
1712	SMSG_MOVE_SET_ACTIVE_MOVER	0x2DD5	STATUS_NEVER	CONNECTION_TYPE_INSTANCE	MoveSetActiveMover	-
1713	SMSG_MOVE_SET_ADV_FLYING_ADD_IMPULSE_MAX_SPEED	0xBADD	STATUS_UNHANDLED	CONNECTION_TYPE_INSTANCE	-	missing_rust_opcode_constant
1714	SMSG_MOVE_SET_ADV_FLYING_AIR_FRICTION	0xBADD	STATUS_UNHANDLED	CONNECTION_TYPE_INSTANCE	-	missing_rust_opcode_constant
1715	SMSG_MOVE_SET_ADV_FLYING_BANKING_RATE	0xBADD	STATUS_UNHANDLED	CONNECTION_TYPE_INSTANCE	-	missing_rust_opcode_constant
1716	SMSG_MOVE_SET_ADV_FLYING_DOUBLE_JUMP_VEL_MOD	0xBADD	STATUS_UNHANDLED	CONNECTION_TYPE_INSTANCE	-	missing_rust_opcode_constant
1717	SMSG_MOVE_SET_ADV_FLYING_GLIDE_START_MIN_HEIGHT	0xBADD	STATUS_UNHANDLED	CONNECTION_TYPE_INSTANCE	-	missing_rust_opcode_constant
1718	SMSG_MOVE_SET_ADV_FLYING_LAUNCH_SPEED_COEFFICIENT	0xBADD	STATUS_UNHANDLED	CONNECTION_TYPE_INSTANCE	-	missing_rust_opcode_constant
1719	SMSG_MOVE_SET_ADV_FLYING_LIFT_COEFFICIENT	0xBADD	STATUS_UNHANDLED	CONNECTION_TYPE_INSTANCE	-	missing_rust_opcode_constant
1720	SMSG_MOVE_SET_ADV_FLYING_MAX_VEL	0xBADD	STATUS_UNHANDLED	CONNECTION_TYPE_INSTANCE	-	missing_rust_opcode_constant
1721	SMSG_MOVE_SET_ADV_FLYING_OVER_MAX_DECELERATION	0xBADD	STATUS_UNHANDLED	CONNECTION_TYPE_INSTANCE	-	missing_rust_opcode_constant
1722	SMSG_MOVE_SET_ADV_FLYING_PITCHING_RATE_DOWN	0xBADD	STATUS_UNHANDLED	CONNECTION_TYPE_INSTANCE	-	missing_rust_opcode_constant
1723	SMSG_MOVE_SET_ADV_FLYING_PITCHING_RATE_UP	0xBADD	STATUS_UNHANDLED	CONNECTION_TYPE_INSTANCE	-	missing_rust_opcode_constant
1724	SMSG_MOVE_SET_ADV_FLYING_SURFACE_FRICTION	0xBADD	STATUS_UNHANDLED	CONNECTION_TYPE_INSTANCE	-	missing_rust_opcode_constant
1725	SMSG_MOVE_SET_ADV_FLYING_TURN_VELOCITY_THRESHOLD	0xBADD	STATUS_UNHANDLED	CONNECTION_TYPE_INSTANCE	-	missing_rust_opcode_constant
1726	SMSG_MOVE_SET_CAN_ADV_FLY	0xBADD	STATUS_UNHANDLED	CONNECTION_TYPE_INSTANCE	-	missing_rust_opcode_constant
1727	SMSG_MOVE_SET_CAN_FLY	0x2E05	STATUS_NEVER	CONNECTION_TYPE_INSTANCE	MoveSetCanFly	-
1728	SMSG_MOVE_SET_CAN_TURN_WHILE_FALLING	0x2E07	STATUS_NEVER	CONNECTION_TYPE_INSTANCE	MoveSetCanTurnWhileFalling	-
1729	SMSG_MOVE_SET_COLLISION_HEIGHT	0x2E13	STATUS_NEVER	CONNECTION_TYPE_INSTANCE	MoveSetCollisionHeight	-
1730	SMSG_MOVE_SET_COMPOUND_STATE	0x2E17	STATUS_NEVER	CONNECTION_TYPE_INSTANCE	MoveSetCompoundState	-
1731	SMSG_MOVE_SET_FEATHER_FALL	0x2DFF	STATUS_NEVER	CONNECTION_TYPE_INSTANCE	MoveSetFeatherFall	-
1732	SMSG_MOVE_SET_FLIGHT_BACK_SPEED	0x2DF5	STATUS_NEVER	CONNECTION_TYPE_INSTANCE	MoveSetFlightBackSpeed	-
1733	SMSG_MOVE_SET_FLIGHT_SPEED	0x2DF4	STATUS_NEVER	CONNECTION_TYPE_INSTANCE	MoveSetFlightSpeed	-
1734	SMSG_MOVE_SET_HOVERING	0x2E01	STATUS_NEVER	CONNECTION_TYPE_INSTANCE	MoveSetHovering	-
1735	SMSG_MOVE_SET_IGNORE_MOVEMENT_FORCES	0x2E09	STATUS_NEVER	CONNECTION_TYPE_INSTANCE	MoveSetIgnoreMovementForces	-
1736	SMSG_MOVE_SET_LAND_WALK	0x2DFE	STATUS_NEVER	CONNECTION_TYPE_INSTANCE	MoveSetLandWalk	-
1737	SMSG_MOVE_SET_MOD_MOVEMENT_FORCE_MAGNITUDE	0x2DE6	STATUS_NEVER	CONNECTION_TYPE_INSTANCE	MoveSetModMovementForceMagnitude	-
1738	SMSG_MOVE_SET_NORMAL_FALL	0x2E00	STATUS_NEVER	CONNECTION_TYPE_INSTANCE	MoveSetNormalFall	-
1739	SMSG_MOVE_SET_PITCH_RATE	0x2DF8	STATUS_NEVER	CONNECTION_TYPE_INSTANCE	MoveSetPitchRate	-
1740	SMSG_MOVE_SET_RUN_BACK_SPEED	0x2DF1	STATUS_NEVER	CONNECTION_TYPE_INSTANCE	MoveSetRunBackSpeed	-
1741	SMSG_MOVE_SET_RUN_SPEED	0x2DF0	STATUS_NEVER	CONNECTION_TYPE_INSTANCE	MoveSetRunSpeed	-
1742	SMSG_MOVE_SET_SWIM_BACK_SPEED	0x2DF3	STATUS_NEVER	CONNECTION_TYPE_INSTANCE	MoveSetSwimBackSpeed	-
1743	SMSG_MOVE_SET_SWIM_SPEED	0x2DF2	STATUS_NEVER	CONNECTION_TYPE_INSTANCE	MoveSetSwimSpeed	-
1744	SMSG_MOVE_SET_TURN_RATE	0x2DF7	STATUS_NEVER	CONNECTION_TYPE_INSTANCE	MoveSetTurnRate	-
1745	SMSG_MOVE_SET_VEHICLE_REC_ID	0x2E14	STATUS_NEVER	CONNECTION_TYPE_INSTANCE	MoveSetVehicleRecId	-
1746	SMSG_MOVE_SET_WALK_SPEED	0x2DF6	STATUS_NEVER	CONNECTION_TYPE_INSTANCE	MoveSetWalkSpeed	-
1747	SMSG_MOVE_SET_WATER_WALK	0x2DFB	STATUS_NEVER	CONNECTION_TYPE_INSTANCE	MoveSetWaterWalk	-
1748	SMSG_MOVE_SKIP_TIME	0x2E18	STATUS_NEVER	CONNECTION_TYPE_INSTANCE	MoveSkipTime	-
1749	SMSG_MOVE_SPLINE_DISABLE_COLLISION	0x2E1D	STATUS_NEVER	CONNECTION_TYPE_INSTANCE	MoveSplineDisableCollision	-
