cpp_line	cpp_opcode	cpp_value	cpp_status	cpp_processing	cpp_handler	cpp_handler_file	cpp_handler_line	cpp_owner_doc	rust_const	rust_registered	rust_file	rust_handler	rust_status	rust_processing	notes
238	CMSG_BATTLE_PET_REQUEST_JOURNAL	0x3625	STATUS_LOGGEDIN	PROCESS_THREADUNSAFE	HandleBattlePetRequestJournal	game/Handlers/BattlePetHandler.cpp	25	handlers.md	BattlePetRequestJournal	yes	crates/wow-world/src/handlers/misc.rs	handle_battle_pet_request_journal	LoggedIn	ThreadUnsafe	-
239	CMSG_BATTLE_PET_REQUEST_JOURNAL_LOCK	0x3624	STATUS_LOGGEDIN	PROCESS_THREADUNSAFE	HandleBattlePetRequestJournalLock	game/Handlers/BattlePetHandler.cpp	30	handlers.md	BattlePetRequestJournalLock	no	-	-	-	-	missing_rust_dispatch
240	CMSG_BATTLE_PET_SET_BATTLE_SLOT	0x362E	STATUS_LOGGEDIN	PROCESS_THREADUNSAFE	HandleBattlePetSetBattleSlot	game/Handlers/BattlePetHandler.cpp	38	handlers.md	BattlePetSetBattleSlot	no	-	-	-	-	missing_rust_dispatch
241	CMSG_BATTLE_PET_SET_FLAGS	0x3631	STATUS_LOGGEDIN	PROCESS_THREADUNSAFE	HandleBattlePetSetFlags	game/Handlers/BattlePetHandler.cpp	96	handlers.md	BattlePetSetFlags	no	-	-	-	-	missing_rust_dispatch
242	CMSG_BATTLE_PET_SUMMON	0x362A	STATUS_LOGGEDIN	PROCESS_INPLACE	HandleBattlePetSummon	game/Handlers/BattlePetHandler.cpp	123	handlers.md	BattlePetSummon	no	-	-	-	-	missing_rust_dispatch
243	CMSG_BATTLE_PET_UPDATE_DISPLAY_NOTIFY	0x31E0	STATUS_UNHANDLED	PROCESS_THREADUNSAFE	Handle_NULL	game/Server/WorldSession.cpp	803	server.md	BattlePetUpdateDisplayNotify	no	-	-	-	-	missing_rust_dispatch,cpp_unhandled_null
244	CMSG_BATTLE_PET_UPDATE_NOTIFY	0x31DF	STATUS_LOGGEDIN	PROCESS_THREADUNSAFE	HandleBattlePetUpdateNotify	game/Handlers/BattlePetHandler.cpp	131	handlers.md	BattlePetUpdateNotify	no	-	-	-	-	missing_rust_dispatch
245	CMSG_BEGIN_TRADE	0x3157	STATUS_LOGGEDIN	PROCESS_THREADUNSAFE	HandleBeginTradeOpcode	game/Handlers/TradeHandler.cpp	553	handlers.md	BeginTrade	no	-	-	-	-	missing_rust_dispatch
246	CMSG_BINDER_ACTIVATE	0x34B2	STATUS_LOGGEDIN	PROCESS_INPLACE	HandleBinderActivateOpcode	game/Handlers/NPCHandler.cpp	373	handlers.md	BinderActivate	yes	crates/wow-world/src/handlers/character.rs	handle_binder_activate	LoggedIn	Inplace	-
247	CMSG_BLACK_MARKET_BID_ON_ITEM	0xBADD	STATUS_LOGGEDIN	PROCESS_THREADUNSAFE	HandleBlackMarketBidOnItem	game/Handlers/BlackMarketHandler.cpp	69	handlers.md	-	no	-	-	-	-	missing_rust_opcode_constant
248	CMSG_BLACK_MARKET_OPEN	0x352B	STATUS_LOGGEDIN	PROCESS_THREADUNSAFE	HandleBlackMarketOpen	game/Handlers/BlackMarketHandler.cpp	27	handlers.md	BlackMarketOpen	no	-	-	-	-	missing_rust_dispatch
249	CMSG_BLACK_MARKET_REQUEST_ITEMS	0xBADD	STATUS_LOGGEDIN	PROCESS_THREADUNSAFE	HandleBlackMarketRequestItems	game/Handlers/BlackMarketHandler.cpp	52	handlers.md	-	no	-	-	-	-	missing_rust_opcode_constant
250	CMSG_BONUS_ROLL	0xBADD	STATUS_UNHANDLED	PROCESS_THREADUNSAFE	Handle_NULL	game/Server/WorldSession.cpp	803	server.md	-	no	-	-	-	-	missing_rust_opcode_constant,cpp_unhandled_null
251	CMSG_BUG_REPORT	0x3687	STATUS_LOGGEDIN	PROCESS_THREADUNSAFE	HandleBugReportOpcode	game/Handlers/TicketHandler.cpp	88	handlers.md	BugReport	no	-	-	-	-	missing_rust_dispatch
252	CMSG_BUSY_TRADE	0x3158	STATUS_LOGGEDIN	PROCESS_THREADUNSAFE	HandleBusyTradeOpcode	game/Handlers/TradeHandler.cpp	49	handlers.md	BusyTrade	no	-	-	-	-	missing_rust_dispatch
253	CMSG_BUY_BACK_ITEM	0x34A4	STATUS_LOGGEDIN	PROCESS_INPLACE	HandleBuybackItem	game/Handlers/ItemHandler.cpp	487	handlers.md	BuyBackItem	yes	crates/wow-world/src/handlers/character.rs	handle_buy_back_item	LoggedIn	Inplace	-
254	CMSG_BUY_BANK_SLOT	0x34B4	STATUS_LOGGEDIN	PROCESS_INPLACE	HandleBuyBankSlotOpcode	game/Handlers/BankHandler.cpp	122	handlers.md	BuyBankSlot	no	-	-	-	-	missing_rust_dispatch
255	CMSG_BUY_ITEM	0x34A3	STATUS_LOGGEDIN	PROCESS_INPLACE	HandleBuyItemOpcode	game/Handlers/ItemHandler.cpp	530	handlers.md	BuyItem	yes	crates/wow-world/src/handlers/character.rs	handle_buy_item	LoggedIn	Inplace	-
256	CMSG_BUY_REAGENT_BANK	0xBADD	STATUS_LOGGEDIN	PROCESS_THREADUNSAFE	HandleBuyReagentBankOpcode	game/Handlers/BankHandler.cpp	152	handlers.md	-	no	-	-	-	-	missing_rust_opcode_constant
257	CMSG_CAGE_BATTLE_PET	0xBADD	STATUS_LOGGEDIN	PROCESS_THREADUNSAFE	HandleCageBattlePet	game/Handlers/BattlePetHandler.cpp	118	handlers.md	-	no	-	-	-	-	missing_rust_opcode_constant
258	CMSG_CALENDAR_ADD_EVENT	0x367F	STATUS_LOGGEDIN	PROCESS_THREADUNSAFE	HandleCalendarAddEvent	game/Handlers/CalendarHandler.cpp	114	handlers.md	CalendarAddEvent	no	-	-	-	-	missing_rust_dispatch
259	CMSG_CALENDAR_COMMUNITY_INVITE	0x3673	STATUS_LOGGEDIN	PROCESS_THREADUNSAFE	HandleCalendarCommunityInvite	game/Handlers/CalendarHandler.cpp	108	handlers.md	CalendarCommunityInvite	no	-	-	-	-	missing_rust_dispatch
260	CMSG_CALENDAR_COMPLAIN	0x367B	STATUS_LOGGEDIN	PROCESS_THREADUNSAFE	HandleCalendarComplain	game/Handlers/CalendarHandler.cpp	513	handlers.md	CalendarComplain	no	-	-	-	-	missing_rust_dispatch
261	CMSG_CALENDAR_COPY_EVENT	0x367A	STATUS_LOGGEDIN	PROCESS_THREADUNSAFE	HandleCalendarCopyEvent	game/Handlers/CalendarHandler.cpp	228	handlers.md	CalendarCopyEvent	no	-	-	-	-	missing_rust_dispatch
262	CMSG_CALENDAR_EVENT_SIGN_UP	0x367D	STATUS_LOGGEDIN	PROCESS_THREADUNSAFE	HandleCalendarEventSignup	game/Handlers/CalendarHandler.cpp	393	handlers.md	CalendarEventSignUp	no	-	-	-	-	missing_rust_dispatch
263	CMSG_CALENDAR_GET	0x3671	STATUS_LOGGEDIN	PROCESS_THREADUNSAFE	HandleCalendarGetCalendar	game/Handlers/CalendarHandler.cpp	53	handlers.md	CalendarGet	yes	crates/wow-world/src/handlers/misc.rs	handle_calendar_get	LoggedIn	ThreadUnsafe	-
264	CMSG_CALENDAR_GET_EVENT	0x3672	STATUS_LOGGEDIN	PROCESS_THREADUNSAFE	HandleCalendarGetEvent	game/Handlers/CalendarHandler.cpp	100	handlers.md	CalendarGetEvent	no	-	-	-	-	missing_rust_dispatch
265	CMSG_CALENDAR_GET_NUM_PENDING	0x367C	STATUS_LOGGEDIN	PROCESS_THREADUNSAFE	HandleCalendarGetNumPending	game/Handlers/CalendarHandler.cpp	522	handlers.md	CalendarGetNumPending	yes	crates/wow-world/src/handlers/misc.rs	handle_calendar_get_num_pending	LoggedIn	ThreadUnsafe	-
266	CMSG_CALENDAR_INVITE	0x3674	STATUS_LOGGEDIN	PROCESS_THREADUNSAFE	HandleCalendarInvite	game/Handlers/CalendarHandler.cpp	306	handlers.md	CalendarInvite	no	-	-	-	-	missing_rust_dispatch
267	CMSG_CALENDAR_MODERATOR_STATUS	0x3678	STATUS_LOGGEDIN	PROCESS_THREADUNSAFE	HandleCalendarModeratorStatus	game/Handlers/CalendarHandler.cpp	490	handlers.md	CalendarModeratorStatus	no	-	-	-	-	missing_rust_dispatch
268	CMSG_CALENDAR_REMOVE_EVENT	0x3679	STATUS_LOGGEDIN	PROCESS_THREADUNSAFE	HandleCalendarRemoveEvent	game/Handlers/CalendarHandler.cpp	222	handlers.md	CalendarRemoveEvent	no	-	-	-	-	missing_rust_dispatch
269	CMSG_CALENDAR_REMOVE_INVITE	0x3675	STATUS_LOGGEDIN	PROCESS_THREADUNSAFE	HandleCalendarEventRemoveInvite	game/Handlers/CalendarHandler.cpp	445	handlers.md	CalendarRemoveInvite	no	-	-	-	-	missing_rust_dispatch
270	CMSG_CALENDAR_RSVP	0x3676	STATUS_LOGGEDIN	PROCESS_THREADUNSAFE	HandleCalendarRsvp	game/Handlers/CalendarHandler.cpp	416	handlers.md	CalendarRsvp	no	-	-	-	-	missing_rust_dispatch
271	CMSG_CALENDAR_STATUS	0x3677	STATUS_LOGGEDIN	PROCESS_THREADUNSAFE	HandleCalendarStatus	game/Handlers/CalendarHandler.cpp	466	handlers.md	CalendarStatus	no	-	-	-	-	missing_rust_dispatch
272	CMSG_CALENDAR_UPDATE_EVENT	0x3680	STATUS_LOGGEDIN	PROCESS_THREADUNSAFE	HandleCalendarUpdateEvent	game/Handlers/CalendarHandler.cpp	196	handlers.md	CalendarUpdateEvent	no	-	-	-	-	missing_rust_dispatch
273	CMSG_CANCEL_AURA	0x31AF	STATUS_LOGGEDIN	PROCESS_INPLACE	HandleCancelAuraOpcode	game/Handlers/SpellHandler.cpp	272	handlers.md	CancelAura	no	-	-	-	-	missing_rust_dispatch
274	CMSG_CANCEL_AUTO_REPEAT_SPELL	0x34E7	STATUS_LOGGEDIN	PROCESS_INPLACE	HandleCancelAutoRepeatSpellOpcode	game/Handlers/SpellHandler.cpp	362	handlers.md	CancelAutoRepeatSpell	no	-	-	-	-	missing_rust_dispatch
275	CMSG_CANCEL_CAST	0x329F	STATUS_LOGGEDIN	PROCESS_THREADSAFE	HandleCancelCastOpcode	game/Handlers/SpellHandler.cpp	263	handlers.md	CancelCast	yes	crates/wow-world/src/handlers/spell.rs	handle_cancel_cast	LoggedIn	ThreadSafe	-
276	CMSG_CANCEL_CHANNELLING	0x326A	STATUS_LOGGEDIN	PROCESS_INPLACE	HandleCancelChanneling	game/Handlers/SpellHandler.cpp	374	handlers.md	CancelChannelling	yes	crates/wow-world/src/handlers/spell.rs	handle_cancel_channelling	LoggedIn	Inplace	-
277	CMSG_CANCEL_GROWTH_AURA	0x326F	STATUS_LOGGEDIN	PROCESS_INPLACE	HandleCancelGrowthAuraOpcode	game/Handlers/SpellHandler.cpp	331	handlers.md	CancelGrowthAura	no	-	-	-	-	missing_rust_dispatch
278	CMSG_CANCEL_MASTER_LOOT_ROLL	0xBADD	STATUS_UNHANDLED	PROCESS_INPLACE	Handle_NULL	game/Server/WorldSession.cpp	803	server.md	-	no	-	-	-	-	missing_rust_opcode_constant,cpp_unhandled_null
279	CMSG_CANCEL_MOD_SPEED_NO_CONTROL_AURAS	0xBADD	STATUS_LOGGEDIN	PROCESS_INPLACE	HandleCancelModSpeedNoControlAuras	game/Handlers/SpellHandler.cpp	349	handlers.md	-	no	-	-	-	-	missing_rust_opcode_constant
280	CMSG_CANCEL_MOUNT_AURA	0x327F	STATUS_LOGGEDIN	PROCESS_INPLACE	HandleCancelMountAuraOpcode	game/Handlers/SpellHandler.cpp	340	handlers.md	CancelMountAura	no	-	-	-	-	missing_rust_dispatch
281	CMSG_CANCEL_QUEUED_SPELL	0x3182	STATUS_LOGGEDIN	PROCESS_INPLACE	HandleCancelQueuedSpellOpcode	game/Handlers/SpellHandler.cpp	369	handlers.md	CancelQueuedSpell	no	-	-	-	-	missing_rust_dispatch
282	CMSG_CANCEL_TEMP_ENCHANTMENT	0x34F2	STATUS_LOGGEDIN	PROCESS_INPLACE	HandleCancelTempEnchantmentOpcode	game/Handlers/ItemHandler.cpp	1100	handlers.md	CancelTempEnchantment	no	-	-	-	-	missing_rust_dispatch
283	CMSG_CANCEL_TRADE	0x315C	STATUS_LOGGEDIN_OR_RECENTLY_LOGGOUT	PROCESS_THREADUNSAFE	HandleCancelTradeOpcode	game/Handlers/TradeHandler.cpp	575	handlers.md	CancelTrade	yes	crates/wow-world/src/handlers/misc.rs	handle_cancel_trade	LoggedInOrRecentlyLogout	ThreadUnsafe	-
284	CMSG_CAN_DUEL	0x3664	STATUS_LOGGEDIN	PROCESS_THREADUNSAFE	HandleCanDuel	game/Handlers/DuelHandler.cpp	29	handlers.md	CanDuel	no	-	-	-	-	missing_rust_dispatch
285	CMSG_CAN_REDEEM_TOKEN_FOR_BALANCE	0x370F	STATUS_UNHANDLED	PROCESS_THREADUNSAFE	Handle_NULL	game/Server/WorldSession.cpp	803	server.md	CanRedeemTokenForBalance	no	-	-	-	-	missing_rust_dispatch,cpp_unhandled_null
286	CMSG_CAST_SPELL	0x329C	STATUS_LOGGEDIN	PROCESS_THREADSAFE	HandleCastSpellOpcode	game/Handlers/SpellHandler.cpp	228	handlers.md	CastSpell	yes	crates/wow-world/src/handlers/spell.rs	handle_cast_spell	LoggedIn	ThreadSafe	-
287	CMSG_CHALLENGE_MODE_REQUEST_LEADERS	0xBADD	STATUS_UNHANDLED	PROCESS_INPLACE	Handle_NULL	game/Server/WorldSession.cpp	803	server.md	-	no	-	-	-	-	missing_rust_opcode_constant,cpp_unhandled_null
288	CMSG_CHANGE_BAG_SLOT_FLAG	0x32C8	STATUS_UNHANDLED	PROCESS_INPLACE	Handle_NULL	game/Server/WorldSession.cpp	803	server.md	ChangeBagSlotFlag	no	-	-	-	-	missing_rust_dispatch,cpp_unhandled_null
289	CMSG_CHANGE_BANK_BAG_SLOT_FLAG	0x32C9	STATUS_LOGGEDIN	PROCESS_INPLACE	HandleChangeBankBagSlotFlag	game/Handlers/BankHandler.cpp	295	handlers.md	ChangeBankBagSlotFlag	no	-	-	-	-	missing_rust_dispatch
290	CMSG_CHANGE_MONUMENT_APPEARANCE	0xBADD	STATUS_UNHANDLED	PROCESS_INPLACE	Handle_NULL	game/Server/WorldSession.cpp	803	server.md	-	no	-	-	-	-	missing_rust_opcode_constant,cpp_unhandled_null
291	CMSG_CHANGE_REALM_TICKET	0x3701	STATUS_AUTHED	PROCESS_THREADUNSAFE	HandleBattlenetChangeRealmTicket	game/Handlers/BattlenetHandler.cpp	23	handlers.md	ChangeRealmTicket	no	-	-	-	-	missing_rust_dispatch
292	CMSG_CHANGE_SUB_GROUP	0x364F	STATUS_LOGGEDIN	PROCESS_THREADUNSAFE	HandleChangeSubGroupOpcode	game/Handlers/GroupHandler.cpp	481	handlers.md	ChangeSubGroup	no	-	-	-	-	missing_rust_dispatch
293	CMSG_CHARACTER_CHECK_UPGRADE	0x36CE	STATUS_UNHANDLED	PROCESS_THREADUNSAFE	Handle_NULL	game/Server/WorldSession.cpp	803	server.md	CharacterCheckUpgrade	no	-	-	-	-	missing_rust_dispatch,cpp_unhandled_null
294	CMSG_CHARACTER_RENAME_REQUEST	0x36C9	STATUS_AUTHED	PROCESS_THREADUNSAFE	HandleCharRenameOpcode	game/Handlers/CharacterHandler.cpp	1534	handlers.md	CharacterRenameRequest	no	-	-	-	-	missing_rust_dispatch
295	CMSG_CHARACTER_UPGRADE_MANUAL_UNREVOKE_REQUEST	0x36CC	STATUS_UNHANDLED	PROCESS_THREADUNSAFE	Handle_NULL	game/Server/WorldSession.cpp	803	server.md	CharacterUpgradeManualUnrevokeRequest	no	-	-	-	-	missing_rust_dispatch,cpp_unhandled_null
296	CMSG_CHARACTER_UPGRADE_START	0x36CD	STATUS_UNHANDLED	PROCESS_THREADUNSAFE	Handle_NULL	game/Server/WorldSession.cpp	803	server.md	CharacterUpgradeStart	no	-	-	-	-	missing_rust_dispatch,cpp_unhandled_null
297	CMSG_CHAR_CUSTOMIZE	0x368C	STATUS_AUTHED	PROCESS_THREADUNSAFE	HandleCharCustomizeOpcode	game/Handlers/CharacterHandler.cpp	1751	handlers.md	CharCustomize	no	-	-	-	-	missing_rust_dispatch
298	CMSG_CHAR_DELETE	0x369D	STATUS_AUTHED	PROCESS_THREADUNSAFE	HandleCharDeleteOpcode	game/Handlers/CharacterHandler.cpp	934	handlers.md	CharDelete	yes	crates/wow-world/src/handlers/character.rs	handle_char_delete	Authed	ThreadUnsafe	-
299	CMSG_CHAR_RACE_OR_FACTION_CHANGE	0x3692	STATUS_AUTHED	PROCESS_THREADUNSAFE	HandleCharRaceOrFactionChangeOpcode	game/Handlers/CharacterHandler.cpp	2029	handlers.md	CharRaceOrFactionChange	no	-	-	-	-	missing_rust_dispatch
300	CMSG_CHAT_ADDON_MESSAGE	0x37EE	STATUS_LOGGEDIN	PROCESS_THREADUNSAFE	HandleChatAddonMessageOpcode	game/Handlers/ChatHandler.cpp	465	handlers.md	ChatAddonMessage	yes	crates/wow-world/src/handlers/chat.rs	handle_chat_addon_message	LoggedIn	ThreadUnsafe	-
301	CMSG_CHAT_ADDON_MESSAGE_TARGETED	0xBADD	STATUS_LOGGEDIN	PROCESS_THREADUNSAFE	HandleChatAddonMessageTargetedOpcode	game/Handlers/ChatHandler.cpp	470	handlers.md	-	no	-	-	-	-	missing_rust_opcode_constant
302	CMSG_CHAT_CAN_LOCAL_WHISPER_TARGET_REQUEST	0xBADD	STATUS_LOGGEDIN	PROCESS_THREADUNSAFE	HandleChatCanLocalWhisperTargetRequest	game/Handlers/ChatHandler.cpp	762	handlers.md	-	no	-	-	-	-	missing_rust_opcode_constant
303	CMSG_CHAT_ADDON_MESSAGE_WHISPER	0x37EF	STATUS_LOGGEDIN	PROCESS_THREADUNSAFE	HandleChatAddonMessageWhisper	game/Handlers/ChatHandler.cpp	795	handlers.md	ChatAddonMessageWhisper	no	-	-	-	-	missing_rust_dispatch
304	CMSG_CHAT_CHANNEL_ANNOUNCEMENTS	0x37E3	STATUS_LOGGEDIN	PROCESS_THREADUNSAFE	HandleChannelCommand	game/Handlers/ChannelHandler.cpp	125	handlers.md	ChatChannelAnnouncements	no	-	-	-	-	missing_rust_dispatch
305	CMSG_CHAT_CHANNEL_BAN	0x37E1	STATUS_LOGGEDIN	PROCESS_THREADUNSAFE	HandleChannelPlayerCommand	game/Handlers/ChannelHandler.cpp	153	handlers.md	ChatChannelBan	no	-	-	-	-	missing_rust_dispatch
306	CMSG_CHAT_CHANNEL_DECLINE_INVITE	0x37E6	STATUS_LOGGEDIN	PROCESS_THREADUNSAFE	HandleChannelCommand	game/Handlers/ChannelHandler.cpp	125	handlers.md	ChatChannelDeclineInvite	no	-	-	-	-	missing_rust_dispatch
307	CMSG_CHAT_CHANNEL_DISPLAY_LIST	0x37D6	STATUS_LOGGEDIN	PROCESS_THREADUNSAFE	HandleChannelCommand	game/Handlers/ChannelHandler.cpp	125	handlers.md	ChatChannelDisplayList	no	-	-	-	-	missing_rust_dispatch
308	CMSG_CHAT_CHANNEL_INVITE	0x37DF	STATUS_LOGGEDIN	PROCESS_THREADUNSAFE	HandleChannelPlayerCommand	game/Handlers/ChannelHandler.cpp	153	handlers.md	ChatChannelInvite	no	-	-	-	-	missing_rust_dispatch
309	CMSG_CHAT_CHANNEL_KICK	0x37E0	STATUS_LOGGEDIN	PROCESS_THREADUNSAFE	HandleChannelPlayerCommand	game/Handlers/ChannelHandler.cpp	153	handlers.md	ChatChannelKick	no	-	-	-	-	missing_rust_dispatch
310	CMSG_CHAT_CHANNEL_LIST	0x37D5	STATUS_LOGGEDIN	PROCESS_THREADUNSAFE	HandleChannelCommand	game/Handlers/ChannelHandler.cpp	125	handlers.md	ChatChannelList	no	-	-	-	-	missing_rust_dispatch
311	CMSG_CHAT_CHANNEL_MODERATOR	0x37DB	STATUS_LOGGEDIN	PROCESS_THREADUNSAFE	HandleChannelPlayerCommand	game/Handlers/ChannelHandler.cpp	153	handlers.md	ChatChannelModerator	no	-	-	-	-	missing_rust_dispatch
312	CMSG_CHAT_CHANNEL_OWNER	0x37D9	STATUS_LOGGEDIN	PROCESS_THREADUNSAFE	HandleChannelCommand	game/Handlers/ChannelHandler.cpp	125	handlers.md	ChatChannelOwner	no	-	-	-	-	missing_rust_dispatch
313	CMSG_CHAT_CHANNEL_PASSWORD	0x37D7	STATUS_LOGGEDIN	PROCESS_THREADUNSAFE	HandleChannelPassword	game/Handlers/ChannelHandler.cpp	205	handlers.md	ChatChannelPassword	no	-	-	-	-	missing_rust_dispatch
314	CMSG_CHAT_CHANNEL_SET_OWNER	0x37D8	STATUS_LOGGEDIN	PROCESS_THREADUNSAFE	HandleChannelPlayerCommand	game/Handlers/ChannelHandler.cpp	153	handlers.md	ChatChannelSetOwner	no	-	-	-	-	missing_rust_dispatch
315	CMSG_CHAT_CHANNEL_SILENCE_ALL	0x37E4	STATUS_LOGGEDIN	PROCESS_THREADUNSAFE	HandleChannelPlayerCommand	game/Handlers/ChannelHandler.cpp	153	handlers.md	ChatChannelSilenceAll	no	-	-	-	-	missing_rust_dispatch
316	CMSG_CHAT_CHANNEL_UNBAN	0x37E2	STATUS_LOGGEDIN	PROCESS_THREADUNSAFE	HandleChannelPlayerCommand	game/Handlers/ChannelHandler.cpp	153	handlers.md	ChatChannelUnban	no	-	-	-	-	missing_rust_dispatch
317	CMSG_CHAT_CHANNEL_UNMODERATOR	0x37DC	STATUS_LOGGEDIN	PROCESS_THREADUNSAFE	HandleChannelPlayerCommand	game/Handlers/ChannelHandler.cpp	153	handlers.md	ChatChannelUnmoderator	no	-	-	-	-	missing_rust_dispatch
318	CMSG_CHAT_CHANNEL_UNSILENCE_ALL	0x37E5	STATUS_LOGGEDIN	PROCESS_THREADUNSAFE	HandleChannelPlayerCommand	game/Handlers/ChannelHandler.cpp	153	handlers.md	ChatChannelUnsilenceAll	no	-	-	-	-	missing_rust_dispatch
319	CMSG_CHAT_JOIN_CHANNEL	0x37C8	STATUS_LOGGEDIN	PROCESS_THREADUNSAFE	HandleJoinChannel	game/Handlers/ChannelHandler.cpp	31	handlers.md	ChatJoinChannel	yes	crates/wow-world/src/handlers/misc.rs	handle_chat_join_channel	LoggedIn	ThreadUnsafe	-
320	CMSG_CHAT_LEAVE_CHANNEL	0x37C9	STATUS_LOGGEDIN	PROCESS_THREADUNSAFE	HandleLeaveChannel	game/Handlers/ChannelHandler.cpp	96	handlers.md	ChatLeaveChannel	no	-	-	-	-	missing_rust_dispatch
321	CMSG_CHAT_MESSAGE_AFK	0x37D3	STATUS_LOGGEDIN	PROCESS_THREADUNSAFE	HandleChatMessageAFKOpcode	game/Handlers/ChatHandler.cpp	572	handlers.md	ChatMessageAfk	no	-	-	-	-	missing_rust_dispatch
322	CMSG_CHAT_MESSAGE_CHANNEL	0x37CF	STATUS_LOGGEDIN	PROCESS_THREADUNSAFE	HandleChatMessageChannelOpcode	game/Handlers/ChatHandler.cpp	136	handlers.md	ChatMessageChannel	no	-	-	-	-	missing_rust_dispatch
323	CMSG_CHAT_MESSAGE_DND	0x37D4	STATUS_LOGGEDIN	PROCESS_THREADUNSAFE	HandleChatMessageDNDOpcode	game/Handlers/ChatHandler.cpp	618	handlers.md	ChatMessageDnd	no	-	-	-	-	missing_rust_dispatch
324	CMSG_CHAT_MESSAGE_EMOTE	0x37E8	STATUS_LOGGEDIN	PROCESS_THREADUNSAFE	HandleChatMessageEmoteOpcode	game/Handlers/ChatHandler.cpp	141	handlers.md	ChatMessageEmote	yes	crates/wow-world/src/handlers/chat.rs	handle_chat_emote	LoggedIn	ThreadUnsafe	-
325	CMSG_CHAT_MESSAGE_GUILD	0x37D1	STATUS_LOGGEDIN	PROCESS_THREADUNSAFE	HandleChatMessageOpcode	game/Handlers/ChatHandler.cpp	93	handlers.md	ChatMessageGuild	yes	crates/wow-world/src/handlers/chat.rs	handle_chat_guild	LoggedIn	ThreadUnsafe	-
326	CMSG_CHAT_MESSAGE_INSTANCE_CHAT	0x37EC	STATUS_LOGGEDIN	PROCESS_THREADUNSAFE	HandleChatMessageOpcode	game/Handlers/ChatHandler.cpp	93	handlers.md	ChatMessageInstanceChat	yes	crates/wow-world/src/handlers/chat.rs	handle_chat_instance	LoggedIn	ThreadUnsafe	-
327	CMSG_CHAT_MESSAGE_OFFICER	0x37D2	STATUS_LOGGEDIN	PROCESS_THREADUNSAFE	HandleChatMessageOpcode	game/Handlers/ChatHandler.cpp	93	handlers.md	ChatMessageOfficer	no	-	-	-	-	missing_rust_dispatch
328	CMSG_CHAT_MESSAGE_PARTY	0x37EA	STATUS_LOGGEDIN	PROCESS_THREADUNSAFE	HandleChatMessageOpcode	game/Handlers/ChatHandler.cpp	93	handlers.md	ChatMessageParty	yes	crates/wow-world/src/handlers/chat.rs	handle_chat_party	LoggedIn	ThreadUnsafe	-
329	CMSG_CHAT_MESSAGE_RAID	0x37EB	STATUS_LOGGEDIN	PROCESS_THREADUNSAFE	HandleChatMessageOpcode	game/Handlers/ChatHandler.cpp	93	handlers.md	ChatMessageRaid	yes	crates/wow-world/src/handlers/chat.rs	handle_chat_raid	LoggedIn	ThreadUnsafe	-
330	CMSG_CHAT_MESSAGE_RAID_WARNING	0x37ED	STATUS_LOGGEDIN	PROCESS_THREADUNSAFE	HandleChatMessageOpcode	game/Handlers/ChatHandler.cpp	93	handlers.md	ChatMessageRaidWarning	yes	crates/wow-world/src/handlers/chat.rs	handle_chat_raid_warning	LoggedIn	ThreadUnsafe	-
331	CMSG_CHAT_MESSAGE_SAY	0x37E7	STATUS_LOGGEDIN	PROCESS_THREADUNSAFE	HandleChatMessageOpcode	game/Handlers/ChatHandler.cpp	93	handlers.md	ChatMessageSay	yes	crates/wow-world/src/handlers/chat.rs	handle_chat_say	LoggedIn	ThreadUnsafe	-
332	CMSG_CHAT_MESSAGE_WHISPER	0x37D0	STATUS_LOGGEDIN	PROCESS_THREADUNSAFE	HandleChatMessageWhisperOpcode	game/Handlers/ChatHandler.cpp	131	handlers.md	ChatMessageWhisper	yes	crates/wow-world/src/handlers/chat.rs	handle_chat_whisper	LoggedIn	ThreadUnsafe	-
333	CMSG_CHAT_MESSAGE_YELL	0x37E9	STATUS_LOGGEDIN	PROCESS_THREADUNSAFE	HandleChatMessageOpcode	game/Handlers/ChatHandler.cpp	93	handlers.md	ChatMessageYell	yes	crates/wow-world/src/handlers/chat.rs	handle_chat_yell	LoggedIn	ThreadUnsafe	-
334	CMSG_CHAT_REGISTER_ADDON_PREFIXES	0x37CD	STATUS_LOGGEDIN	PROCESS_THREADUNSAFE	HandleAddonRegisteredPrefixesOpcode	game/Server/WorldSession.cpp	973	server.md	ChatRegisterAddonPrefixes	yes	crates/wow-world/src/handlers/chat.rs	handle_chat_register_addon_prefixes	LoggedIn	ThreadUnsafe	-
335	CMSG_CHAT_REPORT_FILTERED	0x37CC	STATUS_LOGGEDIN	PROCESS_THREADUNSAFE	HandleChatReportFiltered	game/Handlers/ChatHandler.cpp	826	handlers.md	ChatReportFiltered	no	-	-	-	-	missing_rust_dispatch
336	CMSG_CHAT_REPORT_IGNORED	0x37CB	STATUS_LOGGEDIN	PROCESS_THREADUNSAFE	HandleChatIgnoredOpcode	game/Handlers/ChatHandler.cpp	734	handlers.md	ChatReportIgnored	no	-	-	-	-	missing_rust_dispatch
337	CMSG_CHAT_UNREGISTER_ALL_ADDON_PREFIXES	0x37CE	STATUS_LOGGEDIN	PROCESS_THREADUNSAFE	HandleUnregisterAllAddonPrefixesOpcode	game/Server/WorldSession.cpp	968	server.md	ChatUnregisterAllAddonPrefixes	yes	crates/wow-world/src/handlers/misc.rs	handle_chat_unregister_all_addon_prefixes	LoggedIn	ThreadUnsafe	-
