family	subfamily	script_name	base_class	cxx_ref	rust_status	notes
EasternKingdoms	ScarletMonastery	spell_headless_horseman_command_head_request_body	SpellScript	src/server/scripts/EasternKingdoms/ScarletMonastery/boss_headless_horseman.cpp:1	missing	No Rust script implementation detected
EasternKingdoms	ScarletMonastery	spell_headless_horseman_return_head	SpellScript	src/server/scripts/EasternKingdoms/ScarletMonastery/boss_headless_horseman.cpp:1	missing	No Rust script implementation detected
EasternKingdoms	ScarletMonastery	spell_summon_pumpkin_burst_delay	AuraScript	src/server/scripts/EasternKingdoms/ScarletMonastery/boss_headless_horseman.cpp:1	missing	No Rust script implementation detected
EasternKingdoms	ScarletMonastery	spell_headless_horseman_head_is_dead	SpellScript	src/server/scripts/EasternKingdoms/ScarletMonastery/boss_headless_horseman.cpp:1	missing	No Rust script implementation detected
EasternKingdoms	ScarletMonastery	spell_headless_horseman_summoning_rhyme_aura	AuraScript	src/server/scripts/EasternKingdoms/ScarletMonastery/boss_headless_horseman.cpp:1	missing	No Rust script implementation detected
EasternKingdoms	ScarletMonastery	spell_headless_horseman_sprouting	SpellScript	src/server/scripts/EasternKingdoms/ScarletMonastery/boss_headless_horseman.cpp:1	missing	No Rust script implementation detected
EasternKingdoms	ScarletMonastery	spell_headless_horseman_wisp_teleport	SpellScript	src/server/scripts/EasternKingdoms/ScarletMonastery/boss_headless_horseman.cpp:1	missing	No Rust script implementation detected
EasternKingdoms	ScarletMonastery	instance_scarlet_monastery	InstanceMapScript	src/server/scripts/EasternKingdoms/ScarletMonastery/instance_scarlet_monastery.cpp:1	missing	No Rust script implementation detected
EasternKingdoms	Scholomance	boss_darkmaster_gandling	CreatureScript	src/server/scripts/EasternKingdoms/Scholomance/boss_darkmaster_gandling.cpp:1	missing	No Rust script implementation detected
EasternKingdoms	Scholomance	spell_shadow_portal	SpellScriptLoader	src/server/scripts/EasternKingdoms/Scholomance/boss_darkmaster_gandling.cpp:1	missing	No Rust script implementation detected
EasternKingdoms	Scholomance	spell_shadow_portal_SpellScript	SpellScript	src/server/scripts/EasternKingdoms/Scholomance/boss_darkmaster_gandling.cpp:1	missing	No Rust script implementation detected
EasternKingdoms	Scholomance	spell_shadow_portal_rooms	SpellScriptLoader	src/server/scripts/EasternKingdoms/Scholomance/boss_darkmaster_gandling.cpp:1	missing	No Rust script implementation detected
EasternKingdoms	Scholomance	spell_shadow_portal_rooms_SpellScript	SpellScript	src/server/scripts/EasternKingdoms/Scholomance/boss_darkmaster_gandling.cpp:1	missing	No Rust script implementation detected
EasternKingdoms	Scholomance	boss_death_knight_darkreaver	CreatureScript	src/server/scripts/EasternKingdoms/Scholomance/boss_death_knight_darkreaver.cpp:1	missing	No Rust script implementation detected
EasternKingdoms	Scholomance	boss_doctor_theolen_krastinov	CreatureScript	src/server/scripts/EasternKingdoms/Scholomance/boss_doctor_theolen_krastinov.cpp:1	missing	No Rust script implementation detected
EasternKingdoms	Scholomance	boss_illucia_barov	CreatureScript	src/server/scripts/EasternKingdoms/Scholomance/boss_illucia_barov.cpp:1	missing	No Rust script implementation detected
EasternKingdoms	Scholomance	boss_instructor_malicia	CreatureScript	src/server/scripts/EasternKingdoms/Scholomance/boss_instructor_malicia.cpp:1	missing	No Rust script implementation detected
EasternKingdoms	Scholomance	boss_jandice_barov	CreatureScript	src/server/scripts/EasternKingdoms/Scholomance/boss_jandice_barov.cpp:1	missing	No Rust script implementation detected
EasternKingdoms	Scholomance	boss_kirtonos_the_herald	CreatureScript	src/server/scripts/EasternKingdoms/Scholomance/boss_kirtonos_the_herald.cpp:1	missing	No Rust script implementation detected
EasternKingdoms	Scholomance	go_brazier_of_the_herald	GameObjectScript	src/server/scripts/EasternKingdoms/Scholomance/boss_kirtonos_the_herald.cpp:1	missing	No Rust script implementation detected
EasternKingdoms	Scholomance	boss_kormok	CreatureScript	src/server/scripts/EasternKingdoms/Scholomance/boss_kormok.cpp:1	missing	No Rust script implementation detected
EasternKingdoms	Scholomance	spell_kormok_summon_bone_magesSpellScript	SpellScript	src/server/scripts/EasternKingdoms/Scholomance/boss_kormok.cpp:1	missing	No Rust script implementation detected
EasternKingdoms	Scholomance	spell_kormok_summon_bone_minionsSpellScript	SpellScript	src/server/scripts/EasternKingdoms/Scholomance/boss_kormok.cpp:1	missing	No Rust script implementation detected
EasternKingdoms	Scholomance	boss_lord_alexei_barov	CreatureScript	src/server/scripts/EasternKingdoms/Scholomance/boss_lord_alexei_barov.cpp:1	missing	No Rust script implementation detected
EasternKingdoms	Scholomance	boss_lorekeeper_polkelt	CreatureScript	src/server/scripts/EasternKingdoms/Scholomance/boss_lorekeeper_polkelt.cpp:1	missing	No Rust script implementation detected
EasternKingdoms	Scholomance	boss_boss_ras_frostwhisper	CreatureScript	src/server/scripts/EasternKingdoms/Scholomance/boss_ras_frostwhisper.cpp:1	missing	No Rust script implementation detected
EasternKingdoms	Scholomance	boss_the_ravenian	CreatureScript	src/server/scripts/EasternKingdoms/Scholomance/boss_the_ravenian.cpp:1	missing	No Rust script implementation detected
EasternKingdoms	Scholomance	boss_vectus	CreatureScript	src/server/scripts/EasternKingdoms/Scholomance/boss_vectus.cpp:1	missing	No Rust script implementation detected
EasternKingdoms	Scholomance	instance_scholomance	InstanceMapScript	src/server/scripts/EasternKingdoms/Scholomance/instance_scholomance.cpp:1	missing	No Rust script implementation detected
EasternKingdoms	ShadowfangKeep	spell_apothecary_lingering_fumes	SpellScript	src/server/scripts/EasternKingdoms/ShadowfangKeep/boss_apothecary_hummel.cpp:1	missing	No Rust script implementation detected
EasternKingdoms	ShadowfangKeep	spell_apothecary_validate_area	SpellScript	src/server/scripts/EasternKingdoms/ShadowfangKeep/boss_apothecary_hummel.cpp:1	missing	No Rust script implementation detected
EasternKingdoms	ShadowfangKeep	spell_apothecary_throw_cologne	SpellScript	src/server/scripts/EasternKingdoms/ShadowfangKeep/boss_apothecary_hummel.cpp:1	missing	No Rust script implementation detected
EasternKingdoms	ShadowfangKeep	spell_apothecary_throw_perfume	SpellScript	src/server/scripts/EasternKingdoms/ShadowfangKeep/boss_apothecary_hummel.cpp:1	missing	No Rust script implementation detected
EasternKingdoms	ShadowfangKeep	spell_apothecary_perfume_spill	AuraScript	src/server/scripts/EasternKingdoms/ShadowfangKeep/boss_apothecary_hummel.cpp:1	missing	No Rust script implementation detected
EasternKingdoms	ShadowfangKeep	spell_apothecary_cologne_spill	AuraScript	src/server/scripts/EasternKingdoms/ShadowfangKeep/boss_apothecary_hummel.cpp:1	missing	No Rust script implementation detected
EasternKingdoms	ShadowfangKeep	instance_shadowfang_keep	InstanceMapScript	src/server/scripts/EasternKingdoms/ShadowfangKeep/instance_shadowfang_keep.cpp:1	missing	No Rust script implementation detected
EasternKingdoms	ShadowfangKeep	npc_shadowfang_prisoner	CreatureScript	src/server/scripts/EasternKingdoms/ShadowfangKeep/shadowfang_keep.cpp:1	missing	No Rust script implementation detected
EasternKingdoms	ShadowfangKeep	npc_arugal_voidwalker	CreatureScript	src/server/scripts/EasternKingdoms/ShadowfangKeep/shadowfang_keep.cpp:1	missing	No Rust script implementation detected
EasternKingdoms	ShadowfangKeep	boss_archmage_arugal	CreatureScript	src/server/scripts/EasternKingdoms/ShadowfangKeep/shadowfang_keep.cpp:1	missing	No Rust script implementation detected
EasternKingdoms	ShadowfangKeep	spell_shadowfang_keep_haunting_spirits	SpellScriptLoader	src/server/scripts/EasternKingdoms/ShadowfangKeep/shadowfang_keep.cpp:1	missing	No Rust script implementation detected
EasternKingdoms	ShadowfangKeep	spell_shadowfang_keep_haunting_spirits_AuraScript	AuraScript	src/server/scripts/EasternKingdoms/ShadowfangKeep/shadowfang_keep.cpp:1	missing	No Rust script implementation detected
EasternKingdoms	Stratholme	boss_cannon_master_willey	CreatureScript	src/server/scripts/EasternKingdoms/Stratholme/boss_cannon_master_willey.cpp:1	missing	No Rust script implementation detected
EasternKingdoms	Stratholme	boss_dathrohan_balnazzar	CreatureScript	src/server/scripts/EasternKingdoms/Stratholme/boss_dathrohan_balnazzar.cpp:1	missing	No Rust script implementation detected
EasternKingdoms	Stratholme	boss_magistrate_barthilas	CreatureScript	src/server/scripts/EasternKingdoms/Stratholme/boss_magistrate_barthilas.cpp:1	missing	No Rust script implementation detected
EasternKingdoms	Stratholme	boss_maleki_the_pallid	CreatureScript	src/server/scripts/EasternKingdoms/Stratholme/boss_maleki_the_pallid.cpp:1	missing	No Rust script implementation detected
EasternKingdoms	Stratholme	boss_nerubenkan	CreatureScript	src/server/scripts/EasternKingdoms/Stratholme/boss_nerubenkan.cpp:1	missing	No Rust script implementation detected
EasternKingdoms	Stratholme	boss_silver_hand_bosses	CreatureScript	src/server/scripts/EasternKingdoms/Stratholme/boss_order_of_silver_hand.cpp:1	missing	No Rust script implementation detected
EasternKingdoms	Stratholme	boss_postmaster_malown	CreatureScript	src/server/scripts/EasternKingdoms/Stratholme/boss_postmaster_malown.cpp:1	missing	No Rust script implementation detected
EasternKingdoms	Stratholme	boss_ramstein_the_gorger	CreatureScript	src/server/scripts/EasternKingdoms/Stratholme/boss_ramstein_the_gorger.cpp:1	missing	No Rust script implementation detected
EasternKingdoms	Stratholme	boss_timmy_the_cruel	CreatureScript	src/server/scripts/EasternKingdoms/Stratholme/boss_timmy_the_cruel.cpp:1	missing	No Rust script implementation detected
EasternKingdoms	Stratholme	instance_stratholme	InstanceMapScript	src/server/scripts/EasternKingdoms/Stratholme/instance_stratholme.cpp:1	missing	No Rust script implementation detected
EasternKingdoms	Stratholme	go_gauntlet_gate	GameObjectScript	src/server/scripts/EasternKingdoms/Stratholme/stratholme.cpp:1	missing	No Rust script implementation detected
EasternKingdoms	Stratholme	npc_restless_soul	CreatureScript	src/server/scripts/EasternKingdoms/Stratholme/stratholme.cpp:1	missing	No Rust script implementation detected
EasternKingdoms	Stratholme	npc_spectral_ghostly_citizen	CreatureScript	src/server/scripts/EasternKingdoms/Stratholme/stratholme.cpp:1	missing	No Rust script implementation detected
EasternKingdoms	Stratholme	spell_ysida_saved_credit	SpellScript	src/server/scripts/EasternKingdoms/Stratholme/stratholme.cpp:1	missing	No Rust script implementation detected
EasternKingdoms	Stratholme	spell_stratholme_haunting_phantoms	AuraScript	src/server/scripts/EasternKingdoms/Stratholme/stratholme.cpp:1	missing	No Rust script implementation detected
EasternKingdoms	SunkenTemple	instance_sunken_temple	InstanceMapScript	src/server/scripts/EasternKingdoms/SunkenTemple/instance_sunken_temple.cpp:1	missing	No Rust script implementation detected
EasternKingdoms	SunkenTemple	at_malfurion_stormrage	AreaTriggerScript	src/server/scripts/EasternKingdoms/SunkenTemple/sunken_temple.cpp:1	missing	No Rust script implementation detected
EasternKingdoms	SunkenTemple	go_atalai_statue	GameObjectScript	src/server/scripts/EasternKingdoms/SunkenTemple/sunken_temple.cpp:1	missing	No Rust script implementation detected
EasternKingdoms	SunkenTemple	spell_sunken_temple_hex_of_jammalan	AuraScript	src/server/scripts/EasternKingdoms/SunkenTemple/sunken_temple.cpp:1	missing	No Rust script implementation detected
EasternKingdoms	SunkenTemple	spell_sunken_temple_hex_of_jammalan_transform	AuraScript	src/server/scripts/EasternKingdoms/SunkenTemple/sunken_temple.cpp:1	missing	No Rust script implementation detected
EasternKingdoms	SunwellPlateau	spell_brutallus_burn	AuraScript	src/server/scripts/EasternKingdoms/SunwellPlateau/boss_brutallus.cpp:1	missing	No Rust script implementation detected
EasternKingdoms	SunwellPlateau	spell_brutallus_stomp	SpellScript	src/server/scripts/EasternKingdoms/SunwellPlateau/boss_brutallus.cpp:1	missing	No Rust script implementation detected
EasternKingdoms	SunwellPlateau	boss_sacrolash	CreatureScript	src/server/scripts/EasternKingdoms/SunwellPlateau/boss_eredar_twins.cpp:1	missing	No Rust script implementation detected
EasternKingdoms	SunwellPlateau	boss_alythess	CreatureScript	src/server/scripts/EasternKingdoms/SunwellPlateau/boss_eredar_twins.cpp:1	missing	No Rust script implementation detected
EasternKingdoms	SunwellPlateau	npc_shadow_image	CreatureScript	src/server/scripts/EasternKingdoms/SunwellPlateau/boss_eredar_twins.cpp:1	missing	No Rust script implementation detected
EasternKingdoms	SunwellPlateau	go_kalecgos_spectral_rift	GameObjectScript	src/server/scripts/EasternKingdoms/SunwellPlateau/boss_kalecgos.cpp:1	missing	No Rust script implementation detected
EasternKingdoms	SunwellPlateau	spell_kalecgos_tap_check	SpellScript	src/server/scripts/EasternKingdoms/SunwellPlateau/boss_kalecgos.cpp:1	missing	No Rust script implementation detected
EasternKingdoms	SunwellPlateau	spell_kalecgos_spectral_blast	SpellScript	src/server/scripts/EasternKingdoms/SunwellPlateau/boss_kalecgos.cpp:1	missing	No Rust script implementation detected
EasternKingdoms	SunwellPlateau	spell_kalecgos_spectral_realm_trigger	SpellScript	src/server/scripts/EasternKingdoms/SunwellPlateau/boss_kalecgos.cpp:1	missing	No Rust script implementation detected
EasternKingdoms	SunwellPlateau	spell_kalecgos_spectral_realm_aura	AuraScript	src/server/scripts/EasternKingdoms/SunwellPlateau/boss_kalecgos.cpp:1	missing	No Rust script implementation detected
EasternKingdoms	SunwellPlateau	spell_kalecgos_curse_of_boundless_agony	AuraScript	src/server/scripts/EasternKingdoms/SunwellPlateau/boss_kalecgos.cpp:1	missing	No Rust script implementation detected
EasternKingdoms	SunwellPlateau	boss_kalecgos_kj	CreatureScript	src/server/scripts/EasternKingdoms/SunwellPlateau/boss_kiljaeden.cpp:1	missing	No Rust script implementation detected
EasternKingdoms	SunwellPlateau	go_orb_of_the_blue_flight	GameObjectScript	src/server/scripts/EasternKingdoms/SunwellPlateau/boss_kiljaeden.cpp:1	missing	No Rust script implementation detected
EasternKingdoms	SunwellPlateau	npc_kiljaeden_controller	CreatureScript	src/server/scripts/EasternKingdoms/SunwellPlateau/boss_kiljaeden.cpp:1	missing	No Rust script implementation detected
EasternKingdoms	SunwellPlateau	boss_kiljaeden	CreatureScript	src/server/scripts/EasternKingdoms/SunwellPlateau/boss_kiljaeden.cpp:1	missing	No Rust script implementation detected
EasternKingdoms	SunwellPlateau	npc_hand_of_the_deceiver	CreatureScript	src/server/scripts/EasternKingdoms/SunwellPlateau/boss_kiljaeden.cpp:1	missing	No Rust script implementation detected
EasternKingdoms	SunwellPlateau	npc_felfire_portal	CreatureScript	src/server/scripts/EasternKingdoms/SunwellPlateau/boss_kiljaeden.cpp:1	missing	No Rust script implementation detected
EasternKingdoms	SunwellPlateau	npc_volatile_felfire_fiend	CreatureScript	src/server/scripts/EasternKingdoms/SunwellPlateau/boss_kiljaeden.cpp:1	missing	No Rust script implementation detected
EasternKingdoms	SunwellPlateau	npc_armageddon	CreatureScript	src/server/scripts/EasternKingdoms/SunwellPlateau/boss_kiljaeden.cpp:1	missing	No Rust script implementation detected
EasternKingdoms	SunwellPlateau	npc_shield_orb	CreatureScript	src/server/scripts/EasternKingdoms/SunwellPlateau/boss_kiljaeden.cpp:1	missing	No Rust script implementation detected
EasternKingdoms	SunwellPlateau	npc_sinster_reflection	CreatureScript	src/server/scripts/EasternKingdoms/SunwellPlateau/boss_kiljaeden.cpp:1	missing	No Rust script implementation detected
